에이전트ID,고객분류,고객분류명,구역ID,구역명,상품명,가격,체류시간,일차,시간대
43571,adult_female,성년 여성,frozen,냉동식품,핫도그,2500,6.8,82,14시
43572,adult_male,성년 남성,daily,생활용품,치약,3500,8.9,82,12시
43572,adult_male,성년 남성,frozen,냉동식품,냉동피자,8000,8.1,82,12시
43572,adult_male,성년 남성,snack,과자/스낵,젤리,1000,6.4,82,12시
43575,adult_female,성년 여성,beverage,음료,주스,2500,5.6,82,17시
43575,adult_female,성년 여성,premium,프리미엄,샴페인,35000,5.5,82,17시
43577,minor_female,미성년 여성,bakery,베이커리,샌드위치,4500,4.9,82,15시
43577,minor_female,미성년 여성,daily,생활용품,칫솔,3000,3.7,82,15시
43578,minor_male,미성년 남성,snack,과자/스낵,오레오,2200,4.5,82,14시
43579,adult_male,성년 남성,premium,프리미엄,수입과자,8000,7.2,82,15시
43579,adult_male,성년 남성,snack,과자/스낵,프링글스,2800,9.7,82,15시
43581,adult_female,성년 여성,daily,생활용품,세제,5000,10.0,82,10시
43582,adult_female,성년 여성,daily,생활용품,휴지,4500,6.2,82,16시
43583,minor_female,미성년 여성,cosmetic,화장품,선크림,20000,4.9,82,11시
43585,adult_female,성년 여성,frozen,냉동식품,군만두,6000,8.3,82,18시
43586,adult_female,성년 여성,daily,생활용품,주방세제,4000,9.2,82,20시
43587,minor_female,미성년 여성,bakery,베이커리,마카롱,5000,1.6,82,20시
43588,adult_female,성년 여성,beverage,음료,우유,1800,10.3,82,12시
43590,adult_female,성년 여성,frozen,냉동식품,어묵,3000,4.1,82,11시
43591,adult_male,성년 남성,daily,생활용품,세제,5000,6.5,82,21시
43593,adult_female,성년 여성,beverage,음료,두유,1500,8.7,82,11시
43594,adult_male,성년 남성,beverage,음료,에너지드링크,2200,10.0,82,19시
43595,adult_female,성년 여성,beverage,음료,주스,2500,8.7,82,13시
43596,adult_female,성년 여성,beverage,음료,이온음료,1800,9.0,82,13시
43599,adult_female,성년 여성,frozen,냉동식품,냉동새우,12000,8.0,82,17시
43600,adult_female,성년 여성,premium,프리미엄,럼,28000,6.5,82,17시
43600,adult_female,성년 여성,cosmetic,화장품,아이라이너,12000,5.0,82,17시
43600,adult_female,성년 여성,frozen,냉동식품,냉동피자,8000,10.0,82,17시
43600,adult_female,성년 여성,snack,과자/스낵,초코파이,2500,6.8,82,17시
43601,adult_male,성년 남성,beverage,음료,사이다,1500,9.8,82,14시
43601,adult_male,성년 남성,daily,생활용품,비누,2000,6.0,82,14시
43602,adult_male,성년 남성,frozen,냉동식품,냉동라면,3500,7.6,82,12시
43602,adult_male,성년 남성,daily,생활용품,휴지,4500,9.6,82,12시
43603,adult_female,성년 여성,bakery,베이커리,머핀,2500,5.5,82,17시
43603,adult_female,성년 여성,frozen,냉동식품,어묵,3000,6.5,82,17시
43603,adult_female,성년 여성,beverage,음료,콜라,1500,10.3,82,17시
43604,adult_male,성년 남성,premium,프리미엄,위스키,45000,6.2,82,21시
43605,adult_female,성년 여성,daily,생활용품,비누,2000,7.9,82,15시
43606,adult_male,성년 남성,premium,프리미엄,와인,25000,8.7,82,16시
43609,adult_female,성년 여성,frozen,냉동식품,냉동라면,3500,4.6,82,12시
43611,adult_male,성년 남성,daily,생활용품,휴지,4500,8.4,82,20시
43612,adult_female,성년 여성,bakery,베이커리,케이크,15000,9.0,82,14시
43612,adult_female,성년 여성,daily,생활용품,치약,3500,8.1,82,14시
43612,adult_female,성년 여성,beverage,음료,콜라,1500,6.4,82,14시
43613,minor_female,미성년 여성,snack,과자/스낵,포카칩,1800,4.3,82,21시
43614,adult_female,성년 여성,beverage,음료,사이다,1500,8.0,82,13시
43616,adult_female,성년 여성,beverage,음료,사이다,1500,8.4,82,20시
43616,adult_female,성년 여성,daily,생활용품,칫솔,3000,6.6,82,20시
43616,adult_female,성년 여성,premium,프리미엄,수입와인,32000,8.9,82,20시
43617,adult_male,성년 남성,frozen,냉동식품,어묵,3000,4.6,82,19시
43617,adult_male,성년 남성,snack,과자/스낵,빠다코코낫,1500,7.7,82,19시
43618,adult_male,성년 남성,daily,생활용품,치약,3500,6.5,82,16시
43618,adult_male,성년 남성,bakery,베이커리,샌드위치,4500,7.2,82,16시
43619,adult_female,성년 여성,daily,생활용품,바디로션,8000,6.8,82,18시
43619,adult_female,성년 여성,beverage,음료,탄산수,1200,10.4,82,18시
43619,adult_female,성년 여성,cosmetic,화장품,BB크림,18000,8.9,82,18시
43620,adult_female,성년 여성,cosmetic,화장품,아이라이너,12000,5.8,82,15시
43620,adult_female,성년 여성,frozen,냉동식품,냉동치킨,9000,8.3,82,15시
43621,adult_female,성년 여성,beverage,음료,우유,1800,8.9,82,12시
43622,adult_male,성년 남성,daily,생활용품,주방세제,4000,8.5,82,15시
43622,adult_male,성년 남성,premium,프리미엄,수입초콜릿,15000,5.0,82,15시
43622,adult_male,성년 남성,snack,과자/스낵,젤리,1000,7.6,82,15시
43623,minor_female,미성년 여성,snack,과자/스낵,꼬깔콘,1200,4.7,82,13시
43623,minor_female,미성년 여성,cosmetic,화장품,컨실러,16000,2.0,82,13시
43625,minor_male,미성년 남성,snack,과자/스낵,허니버터칩,2000,2.8,82,15시
43625,minor_male,미성년 남성,cosmetic,화장품,BB크림,18000,3.4,82,15시
43626,minor_female,미성년 여성,beverage,음료,우유,1800,2.6,82,14시
43628,minor_female,미성년 여성,beverage,음료,에너지드링크,2200,2.9,82,15시
43628,minor_female,미성년 여성,snack,과자/스낵,프링글스,2800,1.4,82,15시
43629,adult_female,성년 여성,beverage,음료,에너지드링크,2200,6.8,82,20시
43630,adult_male,성년 남성,premium,프리미엄,위스키,45000,6.7,82,14시
43631,adult_female,성년 여성,frozen,냉동식품,아이스크림,2000,10.3,82,18시
43632,adult_male,성년 남성,beverage,음료,이온음료,1800,6.9,82,14시
43632,adult_male,성년 남성,premium,프리미엄,샴페인,35000,7.9,82,14시
43633,adult_male,성년 남성,daily,생활용품,핸드크림,6000,8.0,82,17시
43633,adult_male,성년 남성,beverage,음료,사이다,1500,9.4,82,17시
43634,minor_female,미성년 여성,bakery,베이커리,에클레어,4000,4.0,82,10시
43635,adult_female,성년 여성,frozen,냉동식품,어묵,3000,4.7,82,11시
43637,minor_male,미성년 남성,snack,과자/스낵,젤리,1000,3.3,82,16시
43639,adult_male,성년 남성,beverage,음료,사이다,1500,10.2,82,12시
43640,adult_female,성년 여성,premium,프리미엄,샴페인,35000,6.1,82,15시
43640,adult_female,성년 여성,cosmetic,화장품,마스카라,12000,6.6,82,15시
43640,adult_female,성년 여성,snack,과자/스낵,빠다코코낫,1500,4.0,82,15시
43641,adult_female,성년 여성,cosmetic,화장품,립스틱,15000,10.1,82,18시
43642,adult_male,성년 남성,beverage,음료,이온음료,1800,9.6,82,21시
43644,adult_female,성년 여성,frozen,냉동식품,만두,5000,7.8,82,18시
43644,adult_female,성년 여성,premium,프리미엄,브랜디,42000,6.9,82,18시
43645,adult_male,성년 남성,daily,생활용품,주방세제,4000,8.4,82,16시
43646,adult_female,성년 여성,cosmetic,화장품,립스틱,15000,10.2,82,17시
43646,adult_female,성년 여성,frozen,냉동식품,냉동볶음밥,4500,7.0,82,17시
43647,adult_male,성년 남성,beverage,음료,사이다,1500,10.2,82,15시
43647,adult_male,성년 남성,frozen,냉동식품,냉동볶음밥,4500,6.0,82,15시
43647,adult_male,성년 남성,premium,프리미엄,수입과자,8000,4.0,82,15시
43647,adult_male,성년 남성,snack,과자/스낵,젤리,1000,4.8,82,15시
43648,adult_female,성년 여성,bakery,베이커리,샌드위치,4500,5.4,82,20시
43648,adult_female,성년 여성,frozen,냉동식품,만두,5000,7.5,82,20시
43649,adult_female,성년 여성,cosmetic,화장품,아이섀도,18000,6.0,82,17시
43649,adult_female,성년 여성,beverage,음료,녹차,1200,5.0,82,17시
43650,adult_female,성년 여성,snack,과자/스낵,프링글스,2800,10.4,82,14시
43651,adult_female,성년 여성,premium,프리미엄,수입치즈,18000,6.8,82,10시
43651,adult_female,성년 여성,bakery,베이커리,에클레어,4000,6.9,82,10시
43653,adult_female,성년 여성,cosmetic,화장품,아이라이너,12000,9.9,82,13시
43653,adult_female,성년 여성,snack,과자/스낵,새우깡,1500,5.8,82,13시
43654,adult_male,성년 남성,daily,생활용품,휴지,4500,8.5,82,12시
43654,adult_male,성년 남성,beverage,음료,두유,1500,8.5,82,12시
43654,adult_male,성년 남성,frozen,냉동식품,만두,5000,7.3,82,12시
43655,adult_female,성년 여성,bakery,베이커리,에클레어,4000,4.8,82,17시
43655,adult_female,성년 여성,cosmetic,화장품,BB크림,18000,9.5,82,17시
43658,adult_female,성년 여성,daily,생활용품,세제,5000,7.9,82,21시
43658,adult_female,성년 여성,snack,과자/스낵,허니버터칩,2000,7.2,82,21시
43659,adult_male,성년 남성,beverage,음료,탄산수,1200,8.0,82,18시
43659,adult_male,성년 남성,frozen,냉동식품,아이스크림,2000,4.6,82,18시
43659,adult_male,성년 남성,cosmetic,화장품,아이라이너,12000,6.3,82,18시
43660,adult_male,성년 남성,beverage,음료,에너지드링크,2200,9.1,82,14시
43660,adult_male,성년 남성,frozen,냉동식품,아이스크림,2000,7.8,82,14시
43661,adult_female,성년 여성,beverage,음료,주스,2500,8.4,82,19시
43661,adult_female,성년 여성,cosmetic,화장품,파운데이션,25000,9.0,82,19시
43661,adult_female,성년 여성,frozen,냉동식품,냉동치킨,9000,7.1,82,19시
43663,adult_female,성년 여성,beverage,음료,콜라,1500,3.9,82,12시
43663,adult_female,성년 여성,bakery,베이커리,소금빵,2000,4.2,82,12시
43663,adult_female,성년 여성,snack,과자/스낵,새우깡,1500,5.1,82,12시
43664,adult_female,성년 여성,beverage,음료,주스,2500,10.1,82,15시
43666,adult_female,성년 여성,daily,생활용품,세제,5000,7.1,82,18시
43667,adult_female,성년 여성,premium,프리미엄,프리미엄커피,12000,7.1,82,19시
43670,adult_female,성년 여성,daily,생활용품,핸드크림,6000,7.0,82,18시
43670,adult_female,성년 여성,bakery,베이커리,에클레어,4000,5.6,82,18시
43671,adult_female,성년 여성,premium,프리미엄,프리미엄커피,12000,8.2,82,10시
43671,adult_female,성년 여성,daily,생활용품,비누,2000,7.8,82,10시
43672,adult_female,성년 여성,daily,생활용품,핸드크림,6000,7.3,82,17시
43673,adult_female,성년 여성,daily,생활용품,바디로션,8000,7.4,82,12시
43673,adult_female,성년 여성,bakery,베이커리,머핀,2500,5.8,82,12시
43676,adult_male,성년 남성,beverage,음료,콜라,1500,7.1,82,19시
43676,adult_male,성년 남성,daily,생활용품,주방세제,4000,4.0,82,19시
43677,adult_female,성년 여성,premium,프리미엄,와인,25000,4.8,82,20시
43677,adult_female,성년 여성,snack,과자/스낵,초코파이,2500,7.8,82,20시
43678,minor_female,미성년 여성,bakery,베이커리,케이크,15000,3.1,82,15시
43678,minor_female,미성년 여성,beverage,음료,콜라,1500,3.9,82,15시
43678,minor_female,미성년 여성,cosmetic,화장품,아이라이너,12000,3.5,82,15시
43679,adult_female,성년 여성,daily,생활용품,치약,3500,4.0,82,14시
43680,adult_male,성년 남성,premium,프리미엄,위스키,45000,5.5,82,21시
43680,adult_male,성년 남성,daily,생활용품,비누,2000,6.9,82,21시
43681,minor_female,미성년 여성,beverage,음료,두유,1500,4.0,82,14시
43682,adult_female,성년 여성,frozen,냉동식품,만두,5000,4.8,82,12시
43682,adult_female,성년 여성,snack,과자/스낵,오레오,2200,8.3,82,12시
43683,adult_female,성년 여성,frozen,냉동식품,냉동새우,12000,5.5,82,14시
43684,adult_male,성년 남성,beverage,음료,에너지드링크,2200,7.0,82,14시
43685,adult_female,성년 여성,frozen,냉동식품,냉동치킨,9000,6.7,82,18시
43685,adult_female,성년 여성,beverage,음료,우유,1800,8.9,82,18시
43686,adult_female,성년 여성,cosmetic,화장품,컨실러,16000,9.3,82,18시
43686,adult_female,성년 여성,daily,생활용품,비누,2000,6.5,82,18시
43686,adult_female,성년 여성,beverage,음료,커피,2000,7.8,82,18시
43687,adult_female,성년 여성,beverage,음료,두유,1500,6.6,82,14시
43688,adult_female,성년 여성,cosmetic,화장품,파운데이션,25000,9.8,82,12시
43688,adult_female,성년 여성,bakery,베이커리,마카롱,5000,9.4,82,12시
43689,adult_female,성년 여성,daily,생활용품,샴푸,8000,9.0,82,16시
43689,adult_female,성년 여성,premium,프리미엄,럼,28000,8.7,82,16시
43689,adult_female,성년 여성,bakery,베이커리,치즈케이크,6000,8.1,82,16시
43690,adult_female,성년 여성,bakery,베이커리,베이글,2500,8.6,82,10시
43692,minor_male,미성년 남성,snack,과자/스낵,오레오,2200,3.2,82,15시
43692,minor_male,미성년 남성,beverage,음료,주스,2500,2.5,82,15시
43694,adult_female,성년 여성,premium,프리미엄,수입과자,8000,4.6,82,20시
43694,adult_female,성년 여성,cosmetic,화장품,아이라이너,12000,6.6,82,20시
43694,adult_female,성년 여성,bakery,베이커리,크로아상,3000,9.9,82,20시
43694,adult_female,성년 여성,snack,과자/스낵,오레오,2200,6.3,82,20시
43695,adult_male,성년 남성,daily,생활용품,주방세제,4000,10.2,82,14시
43696,minor_female,미성년 여성,snack,과자/스낵,사탕,800,4.9,82,16시
43697,adult_male,성년 남성,beverage,음료,두유,1500,9.1,82,21시
43698,adult_male,성년 남성,frozen,냉동식품,냉동치킨,9000,9.3,82,15시
43698,adult_male,성년 남성,cosmetic,화장품,선크림,20000,5.8,82,15시
43699,adult_female,성년 여성,premium,프리미엄,럼,28000,5.7,82,18시
43700,minor_male,미성년 남성,beverage,음료,이온음료,1800,4.9,82,12시
43701,adult_female,성년 여성,beverage,음료,커피,2000,8.8,82,12시
43702,adult_female,성년 여성,beverage,음료,사이다,1500,7.7,82,13시
43702,adult_female,성년 여성,cosmetic,화장품,BB크림,18000,7.3,82,13시
43703,adult_male,성년 남성,daily,생활용품,치약,3500,10.3,82,13시
43704,adult_male,성년 남성,beverage,음료,주스,2500,10.3,82,10시
43705,minor_female,미성년 여성,beverage,음료,탄산수,1200,1.4,82,12시
43705,minor_female,미성년 여성,bakery,베이커리,샌드위치,4500,3.8,82,12시
43706,minor_female,미성년 여성,snack,과자/스낵,새우깡,1500,3.2,82,15시
43706,minor_female,미성년 여성,beverage,음료,탄산수,1200,3.2,82,15시
43707,adult_female,성년 여성,premium,프리미엄,수입초콜릿,15000,8.0,82,11시
43707,adult_female,성년 여성,beverage,음료,에너지드링크,2200,9.7,82,11시
43707,adult_female,성년 여성,daily,생활용품,주방세제,4000,5.2,82,11시
43708,adult_female,성년 여성,daily,생활용품,샴푸,8000,5.7,82,18시
43709,adult_male,성년 남성,frozen,냉동식품,어묵,3000,4.7,82,20시
43711,adult_female,성년 여성,premium,프리미엄,럼,28000,6.4,82,13시
43711,adult_female,성년 여성,beverage,음료,콜라,1500,10.0,82,13시
43712,adult_male,성년 남성,daily,생활용품,바디로션,8000,4.6,82,14시
43712,adult_male,성년 남성,beverage,음료,사이다,1500,4.4,82,14시
43713,minor_male,미성년 남성,beverage,음료,콜라,1500,5.1,82,15시
43714,adult_female,성년 여성,beverage,음료,녹차,1200,10.2,82,16시
43714,adult_female,성년 여성,premium,프리미엄,샴페인,35000,7.4,82,16시
43714,adult_female,성년 여성,snack,과자/스낵,새우깡,1500,10.2,82,16시
43715,adult_female,성년 여성,daily,생활용품,칫솔,3000,7.2,82,12시
43717,minor_male,미성년 남성,snack,과자/스낵,초코파이,2500,3.8,82,12시
43719,minor_male,미성년 남성,beverage,음료,우유,1800,3.4,82,12시
43719,minor_male,미성년 남성,snack,과자/스낵,빠다코코낫,1500,4.4,82,12시
43721,minor_male,미성년 남성,snack,과자/스낵,새우깡,1500,2.2,82,15시
43722,adult_female,성년 여성,daily,생활용품,샴푸,8000,4.4,82,20시
43723,minor_female,미성년 여성,premium,프리미엄,위스키,45000,2.4,82,18시
43724,adult_male,성년 남성,beverage,음료,주스,2500,9.2,82,18시
43724,adult_male,성년 남성,frozen,냉동식품,냉동새우,12000,6.9,82,18시
43726,adult_female,성년 여성,bakery,베이커리,에클레어,4000,5.7,82,14시
43726,adult_female,성년 여성,beverage,음료,주스,2500,7.7,82,14시
43729,adult_female,성년 여성,bakery,베이커리,머핀,2500,10.4,82,16시
43730,adult_male,성년 남성,daily,생활용품,샴푸,8000,6.2,82,18시
43730,adult_male,성년 남성,cosmetic,화장품,파운데이션,25000,5.8,82,18시
43731,adult_male,성년 남성,daily,생활용품,칫솔,3000,8.6,82,16시
43731,adult_male,성년 남성,frozen,냉동식품,냉동새우,12000,9.9,82,16시
43734,adult_female,성년 여성,frozen,냉동식품,냉동피자,8000,9.4,82,17시
